Id,Y
20151,1
20152,1
20153,1
20154,1
20155,2
20156,2
20157,1
20158,2
20159,1
20160,2
20161,1
20162,2
20163,2
20164,1
20165,1
20166,1
20167,0
20168,1
20169,1
20170,2
20171,2
20172,1
20173,1
20174,2
20175,1
20176,1
20177,1
20178,2
20179,1
20180,1
20181,1
20182,2
20183,1
20184,1
20185,2
20186,1
20187,1
20188,1
20189,1
20190,2
20191,1
20192,1
20193,1
20194,1
20195,1
20196,1
20197,1
20198,2
20199,1
20200,1
20201,1
20202,2
20203,2
20204,1
20205,1
20206,2
20207,1
20208,1
20209,1
20210,1
20211,1
20212,1
20213,1
20214,2
20215,1
20216,1
20217,1
20218,1
20219,2
20220,1
20221,2
20222,2
20223,2
20224,1
20225,2
20226,1
20227,1
20228,1
20229,2
20230,1
20231,1
20232,1
20233,1
20234,1
20235,1
20236,1
20237,1
20238,2
20239,1
20240,1
20241,1
20242,1
20243,2
20244,1
20245,1
20246,1
20247,2
20248,1
20249,1
20250,1
20251,1
20252,1
20253,1
20254,2
20255,1
20256,1
20257,1
20258,1
20259,2
20260,2
20261,1
20262,2
20263,2
20264,2
20265,2
20266,1
20267,1
20268,1
20269,1
20270,1
20271,1
20272,1
20273,1
20274,1
20275,1
20276,2
20277,1
20278,1
20279,1
20280,2
20281,1
20282,1
20283,1
20284,2
20285,2
20286,2
20287,1
20288,2
20289,1
20290,1
20291,2
20292,1
20293,1
20294,1
20295,2
20296,1
20297,1
20298,1
20299,1
20300,1
20301,2
20302,1
20303,1
20304,2
20305,1
20306,2
20307,2
20308,1
20309,1
20310,1
20311,2
20312,1
20313,1
20314,1
20315,2
20316,1
20317,1
20318,1
20319,2
20320,1
20321,1
20322,1
20323,1
20324,1
20325,1
20326,1
20327,1
20328,1
20329,1
20330,1
20331,1
20332,1
20333,1
20334,1
20335,1
20336,1
20337,2
20338,1
20339,1
20340,1
20341,1
20342,1
20343,1
20344,1
20345,2
20346,1
20347,1
20348,1
20349,1
20350,1
20351,1
20352,2
20353,1
20354,1
20355,1
20356,2
20357,3
20358,1
20359,1
20360,1
20361,1
20362,1
20363,1
20364,1
20365,1
20366,1
20367,2
20368,1
20369,1
20370,1
20371,1
20372,1
20373,1
20374,1
20375,2
20376,1
20377,1
20378,1
20379,1
20380,1
20381,1
20382,1
20383,1
20384,1
20385,1
20386,1
20387,1
20388,2
20389,2
20390,2
20391,1
20392,1
20393,2
20394,1
20395,2
20396,1
20397,1
20398,2
20399,1
20400,1
20401,2
20402,1
20403,1
20404,1
20405,1
20406,2
20407,1
20408,1
20409,1
20410,1
20411,1
20412,1
20413,1
20414,1
20415,1
20416,1
20417,1
20418,1
20419,2
20420,1
20421,2
20422,1
20423,1
20424,1
20425,2
20426,1
20427,1
20428,1
20429,2
20430,1
20431,2
20432,1
20433,1
20434,1
20435,2
20436,1
20437,1
20438,2
20439,1
20440,1
20441,2
20442,1
20443,2
20444,1
20445,3
20446,2
20447,2
20448,1
20449,1
20450,1
20451,2
20452,2
20453,2
20454,1
20455,2
20456,1
20457,1
20458,2
20459,1
20460,2
20461,1
20462,1
20463,1
20464,2
20465,2
20466,1
20467,1
20468,1
20469,1
20470,2
20471,1
20472,1
20473,1
20474,1
20475,2
20476,1
20477,1
20478,1
20479,1
20480,1
20481,1
20482,2
20483,1
20484,1
20485,1
20486,1
20487,1
20488,1
20489,1
20490,1
20491,1
20492,1
20493,1
20494,1
20495,2
20496,1
20497,1
20498,1
20499,1
20500,1
20501,1
20502,1
20503,1
20504,1
20505,1
20506,1
20507,2
20508,1
20509,1
20510,1
20511,2
20512,1
20513,1
20514,1
20515,2
20516,2
20517,0
20518,1
20519,2
20520,1
20521,1
20522,1
20523,1
20524,1
20525,1
20526,1
20527,1
20528,1
20529,1
20530,1
20531,2
20532,1
20533,1
20534,1
20535,1
20536,1
20537,1
20538,2
20539,1
20540,1
20541,1
20542,2
20543,1
20544,1
20545,1
20546,2
20547,1
20548,2
20549,1
20550,2
20551,1
20552,1
20553,2
20554,2
20555,1
20556,1
20557,2
20558,1
20559,1
20560,2
20561,2
20562,1
20563,1
20564,1
20565,2
20566,1
20567,1
20568,1
20569,1
20570,1
20571,1
20572,1
20573,1
20574,2
20575,1
20576,1
20577,1
20578,2
20579,1
20580,1
20581,2
20582,1
20583,2
20584,1
20585,2
20586,1
20587,1
20588,2
20589,2
20590,1
20591,1
20592,2
20593,1
20594,2
20595,2
20596,1
20597,1
20598,1
20599,1
20600,1
20601,1
20602,1
20603,1
20604,1
20605,2
20606,2
20607,2
20608,2
20609,1
20610,2
20611,1
20612,1
20613,2
20614,1
20615,2
20616,1
20617,2
20618,1
20619,2
20620,1
20621,1
20622,1
20623,1
20624,2
20625,1
20626,1
20627,2
20628,2
20629,1
20630,1
20631,1
20632,1
20633,1
20634,1
20635,2
20636,1
20637,1
20638,1
20639,1
20640,2
20641,2
20642,1
20643,2
20644,1
20645,1
20646,1
20647,1
20648,1
20649,2
20650,2
20651,1
20652,1
20653,1
20654,1
20655,1
20656,1
20657,1
20658,1
20659,1
20660,1
20661,2
20662,1
20663,1
20664,3
20665,1
20666,2
20667,1
20668,2
20669,2
20670,1
20671,2
20672,2
20673,1
20674,1
20675,1
20676,1
20677,1
20678,1
20679,1
20680,2
20681,1
20682,1
20683,1
20684,1
20685,1
20686,1
20687,1
20688,1
20689,1
20690,1
20691,2
20692,1
20693,1
20694,1
20695,1
20696,2
20697,2
20698,1
20699,2
20700,1
20701,1
20702,1
20703,3
20704,1
20705,2
20706,2
20707,1
20708,1
20709,1
20710,1
20711,2
20712,2
20713,1
20714,1
20715,1
20716,1
20717,0
20718,1
20719,1
20720,2
20721,2
20722,1
20723,1
20724,1
20725,1
20726,1
20727,1
20728,1
20729,2
20730,1
20731,2
20732,2
20733,1
20734,1
20735,1
20736,1
20737,2
20738,1
20739,1
20740,1
20741,1
20742,2
20743,2
20744,1
20745,2
20746,1
20747,1
20748,1
20749,2
20750,1
20751,2
20752,1
20753,2
20754,1
20755,2
20756,1
20757,1
20758,1
20759,1
20760,1
20761,1
20762,1
20763,1
20764,1
20765,1
20766,1
20767,2
20768,1
20769,2
20770,1
20771,1
20772,1
20773,1
20774,1
20775,1
20776,1
20777,1
20778,2
20779,0
20780,2
20781,2
20782,1
20783,2
20784,1
20785,1
20786,1
20787,1
20788,1
20789,2
20790,1
20791,1
20792,1
20793,1
20794,1
20795,1
20796,1
20797,1
20798,1
20799,1
20800,1
20801,1
20802,1
20803,2
20804,2
20805,2
20806,1
20807,2
20808,2
20809,2
20810,1
20811,1
20812,1
20813,1
20814,1
20815,2
20816,1
20817,1
20818,1
20819,1
20820,1
20821,1
20822,1
20823,1
20824,1
20825,1
20826,1
20827,1
20828,2
20829,1
20830,1
20831,2
20832,1
20833,1
20834,2
20835,1
20836,1
20837,1
20838,1
20839,1
20840,2
20841,1
20842,1
20843,1
20844,2
20845,1
20846,2
20847,1
20848,2
20849,2
20850,2
20851,1
20852,2
20853,1
20854,1
20855,2
20856,2
20857,1
20858,1
20859,1
20860,1
20861,2
20862,1
20863,1
20864,1
20865,1
20866,2
20867,3
20868,1
20869,1
20870,1
20871,1
20872,2
20873,2
20874,2
20875,1
20876,1
20877,1
20878,2
20879,1
20880,2
20881,2
20882,2
20883,1
20884,2
20885,1
20886,2
20887,1
20888,2
20889,1
20890,1
20891,2
20892,2
20893,2
20894,2
20895,2
20896,2
20897,1
20898,2
20899,2
20900,1
20901,1
20902,2
20903,1
20904,1
20905,2
20906,1
20907,1
20908,1
20909,1
20910,2
20911,2
20912,1
20913,1
20914,1
20915,2
20916,1
20917,1
20918,2
20919,2
20920,0
20921,1
20922,1
20923,1
20924,2
20925,1
20926,1
20927,1
20928,1
20929,1
20930,2
20931,2
20932,2
20933,1
20934,1
20935,1
20936,2
20937,1
20938,1
20939,1
20940,1
20941,1
20942,1
20943,2
20944,1
20945,1
20946,1
20947,1
20948,2
20949,2
20950,1
20951,1
20952,1
20953,1
20954,1
20955,1
20956,1
20957,1
20958,1
20959,1
20960,1
20961,1
20962,1
20963,1
20964,2
20965,1
20966,1
20967,0
20968,2
20969,2
20970,1
20971,2
20972,1
20973,2
20974,1
20975,2
20976,1
20977,1
20978,1
20979,1
20980,1
20981,1
20982,1
20983,1
20984,1
20985,1
20986,1
20987,1
20988,1
20989,1
20990,1
20991,1
20992,1
20993,1
20994,1
20995,2
20996,2
20997,2
20998,1
20999,1
21000,1
21001,1
21002,1
21003,1
21004,1
21005,2
21006,2
21007,1
21008,1
21009,1
21010,1
21011,2
21012,2
21013,2
21014,2
21015,2
21016,0
21017,2
21018,1
21019,1
21020,2
21021,1
21022,1
21023,2
21024,1
21025,2
21026,2
21027,1
21028,2
21029,1
21030,2
21031,1
21032,1
21033,1
21034,1
21035,2
21036,1
21037,1
21038,1
21039,2
21040,2
21041,2
21042,1
21043,2
21044,1
21045,1
21046,2
21047,1
21048,1
21049,2
21050,1
21051,1
21052,1
21053,2
21054,1
21055,1
21056,0
21057,1
21058,1
21059,1
21060,2
21061,1
21062,1
21063,1
21064,1
21065,2
21066,1
21067,2
21068,1
21069,1
21070,2
21071,1
21072,1
21073,2
21074,1
21075,2
21076,1
21077,1
21078,2
21079,2
21080,1
21081,1
21082,1
21083,0
21084,1
21085,1
21086,1
21087,2
21088,1
21089,2
21090,1
21091,2
21092,1
21093,1
21094,2
21095,1
21096,1
21097,1
21098,3
21099,1
21100,2
21101,2
21102,1
21103,2
21104,1
21105,2
21106,1
21107,1
21108,2
21109,1
21110,1
21111,1
21112,1
21113,1
21114,2
21115,1
21116,2
21117,1
21118,1
21119,2
21120,1
21121,1
21122,1
21123,2
21124,1
21125,2
21126,1
21127,1
21128,2
21129,1
21130,1
21131,1
21132,2
21133,2
21134,1
21135,1
21136,1
21137,1
21138,1
21139,1
21140,1
21141,0
21142,2
21143,1
21144,2
21145,1
21146,2
21147,1
21148,1
21149,2
21150,1
21151,1
21152,1
21153,1
21154,1
21155,1
21156,1
21157,2
21158,1
21159,1
21160,1
21161,1
21162,1
21163,1
21164,1
21165,2
21166,1
21167,1
21168,2
21169,1
21170,1
21171,1
21172,2
21173,1
21174,2
21175,2
21176,1
21177,1
21178,1
21179,1
21180,1
21181,1
21182,2
21183,1
21184,2
21185,1
21186,2
21187,1
21188,1
21189,1
21190,1
21191,1
21192,1
21193,1
21194,1
21195,0
21196,2
21197,1
21198,1
21199,1
21200,1
21201,1
21202,1
21203,1
21204,1
21205,2
21206,1
21207,2
21208,1
21209,1
21210,1
21211,1
21212,1
21213,1
21214,1
21215,1
21216,1
21217,2
21218,2
21219,2
21220,1
21221,1
21222,1
21223,1
21224,1
21225,1
21226,1
21227,2
21228,1
21229,1
21230,1
21231,1
21232,2
21233,2
21234,1
21235,2
21236,1
21237,1
21238,2
21239,2
21240,1
21241,2
21242,1
21243,1
21244,1
21245,1
21246,2
21247,1
21248,2
21249,1
21250,1
21251,1
21252,1
21253,1
21254,1
21255,2
21256,1
21257,0
21258,2
21259,1
21260,1
21261,1
21262,2
21263,2
21264,2
21265,1
21266,1
21267,1
21268,1
21269,2
21270,2
21271,1
21272,2
21273,1
21274,1
21275,2
21276,1
21277,1
21278,1
21279,2
21280,2
21281,1
21282,1
21283,2
21284,1
21285,2
21286,1
21287,1
21288,1
21289,1
21290,2
21291,2
21292,1
21293,2
21294,1
21295,2
21296,2
21297,2
21298,1
21299,1
21300,1
21301,1
21302,1
21303,1
21304,2
21305,1
21306,2
21307,1
21308,1
21309,2
21310,1
21311,1
21312,1
21313,1
21314,1
21315,1
21316,1
21317,1
21318,2
21319,2
21320,1
21321,1
21322,1
21323,1
21324,2
21325,2
21326,1
21327,1
21328,2
21329,2
21330,2
21331,2
21332,1
21333,1
21334,1
21335,2
21336,1
21337,2
21338,2
21339,1
21340,1
21341,1
21342,2
21343,1
21344,1
21345,1
21346,1
21347,1
21348,2
21349,1
21350,1
21351,1
21352,1
21353,2
21354,2
21355,3
21356,2
21357,1
21358,2
21359,1
21360,1
21361,1
21362,1
21363,1
21364,1
21365,1
21366,2
21367,1
21368,1
21369,1
21370,2
21371,2
21372,2
21373,1
21374,1
21375,1
21376,1
21377,2
21378,1
21379,2
21380,1
21381,1
21382,2
21383,1
21384,1
21385,1
21386,1
21387,2
21388,1
21389,1
21390,2
21391,2
21392,1
21393,3
21394,1
21395,1
21396,2
21397,1
21398,2
21399,1
21400,1
21401,1
21402,2
21403,2
21404,1
21405,2
21406,1
21407,1
21408,2
21409,1
21410,2
21411,1
21412,1
21413,1
21414,2
21415,2
21416,1
21417,1
21418,2
21419,1
21420,1
21421,1
21422,1
21423,1
21424,1
21425,1
21426,1
21427,1
21428,1
21429,1
21430,1
21431,1
21432,1
21433,1
21434,2
21435,1
21436,1
21437,1
21438,2
21439,1
21440,1
21441,1
21442,1
21443,1
21444,1
21445,1
21446,1
21447,1
21448,1
21449,2
21450,2
21451,1
21452,1
21453,1
21454,1
21455,1
21456,2
21457,1
21458,2
21459,1
21460,1
21461,1
21462,1
21463,1
21464,2
21465,1
21466,1
21467,2
21468,1
21469,1
21470,1
21471,2
21472,2
21473,2
21474,1
21475,1
21476,1
21477,1
21478,2
21479,2
21480,1
21481,1
21482,2
21483,1
21484,2
21485,2
21486,2
21487,1
21488,1
21489,1
21490,2
21491,1
21492,2
21493,2
21494,1
21495,1
21496,1
21497,1
21498,2
21499,2
21500,1
21501,2
21502,1
21503,1
21504,1
21505,1
21506,1
21507,1
21508,2
21509,1
21510,2
21511,1
21512,1
21513,1
21514,1
21515,1
21516,1
21517,1
21518,1
21519,1
21520,1
21521,1
21522,1
21523,1
21524,1
21525,1
21526,2
21527,1
21528,1
21529,1
21530,1
21531,2
21532,1
21533,2
21534,2
21535,1
21536,0
21537,3
21538,1
21539,2
21540,2
21541,2
21542,2
21543,2
21544,2
21545,2
21546,1
21547,2
21548,1
21549,1
21550,1
21551,3
21552,2
21553,1
21554,1
21555,2
21556,1
21557,1
21558,1
21559,1
21560,1
21561,1
21562,1
21563,1
21564,1
21565,1
21566,2
21567,2
21568,1
21569,3
21570,1
21571,2
21572,3
21573,2
21574,2
21575,1
21576,2
21577,1
21578,1
21579,2
21580,1
21581,1
21582,2
21583,1
21584,1
21585,1
21586,2
21587,1
21588,1
21589,1
21590,1
21591,1
21592,1
21593,2
21594,2
21595,1
21596,1
21597,2
21598,1
21599,2
21600,1
21601,1
21602,1
21603,1
21604,1
21605,1
21606,2
21607,2
21608,1
21609,1
21610,1
21611,1
21612,1
21613,1
21614,2
21615,1
21616,1
21617,1
21618,1
21619,2
21620,0
21621,2
21622,2
21623,1
21624,3
21625,2
21626,1
21627,2
21628,1
21629,3
21630,2
21631,1
21632,1
21633,1
21634,1
21635,1
21636,1
21637,1
21638,1
21639,1
21640,1
21641,1
21642,1
21643,1
21644,1
21645,1
21646,2
21647,1
21648,1
21649,2
21650,1
21651,1
21652,1
21653,2
21654,1
21655,1
21656,1
21657,1
21658,1
21659,1
21660,1
21661,1
21662,1
21663,1
21664,2
21665,1
21666,1
21667,2
21668,1
21669,2
21670,1
21671,1
21672,1
21673,1
21674,1
21675,1
21676,2
21677,1
21678,1
21679,1
21680,1
21681,1
21682,1
21683,2
21684,1
21685,1
21686,1
21687,1
21688,2
21689,1
21690,1
21691,1
21692,1
21693,1
21694,1
21695,2
21696,1
21697,1
21698,1
21699,1
21700,1
21701,2
21702,1
21703,1
21704,1
21705,1
21706,1
21707,1
21708,2
21709,2
21710,1
21711,1
21712,2
21713,1
21714,2
21715,1
21716,1
21717,2
21718,1
21719,1
21720,1
21721,1
21722,2
21723,1
21724,2
21725,1
21726,1
21727,2
21728,1
21729,2
21730,1
21731,1
21732,1
21733,2
21734,1
21735,1
21736,1
21737,1
21738,1
21739,2
21740,1
21741,2
21742,2
21743,1
21744,2
21745,1
21746,2
21747,2
21748,1
21749,1
21750,1
21751,1
21752,1
21753,1
21754,1
21755,1
21756,2
21757,2
21758,1
21759,2
21760,1
21761,1
21762,1
21763,1
21764,1
21765,1
21766,1
21767,2
21768,2
21769,2
21770,1
21771,2
21772,1
21773,1
21774,1
21775,1
21776,2
21777,1
21778,1
21779,1
21780,1
21781,2
21782,1
21783,1
21784,1
21785,1
21786,1
21787,2
21788,1
21789,1
21790,1
21791,1
21792,1
21793,2
21794,1
21795,1
21796,1
21797,1
21798,1
21799,1
21800,1
21801,1
21802,2
21803,2
21804,2
21805,1
21806,1
21807,1
21808,1
21809,2
21810,1
21811,1
21812,1
21813,2
21814,1
21815,2
21816,3
21817,1
21818,1
21819,1
21820,1
21821,2
21822,1
21823,2
21824,1
21825,1
21826,2
21827,1
21828,2
21829,1
21830,1
21831,1
21832,1
21833,1
21834,2
21835,1
21836,1
21837,1
21838,1
21839,2
21840,1
21841,1
21842,1
21843,1
21844,1
21845,2
21846,2
21847,1
21848,1
21849,1
21850,1
21851,1
21852,2
21853,1
21854,2
21855,1
21856,2
21857,1
21858,1
21859,1
21860,1
21861,1
21862,1
21863,2
21864,2
21865,2
21866,1
21867,1
21868,1
21869,1
21870,1
21871,1
21872,1
21873,1
21874,1
21875,1
21876,1
21877,2
21878,1
21879,1
21880,1
21881,1
21882,1
21883,1
21884,1
21885,1
21886,1
21887,1
21888,1
21889,1
21890,1
21891,1
21892,1
21893,2
21894,1
21895,1
21896,1
21897,1
21898,1
21899,1
21900,1
21901,1
21902,1
21903,1
21904,1
21905,1
21906,1
21907,1
21908,1
21909,1
21910,1
21911,1
21912,1
21913,1
21914,2
21915,1
21916,1
21917,1
21918,1
21919,2
21920,1
21921,1
21922,2
21923,1
21924,1
21925,1
21926,2
21927,2
21928,1
21929,1
21930,1
21931,2
21932,1
21933,1
21934,1
21935,2
21936,1
21937,1
21938,2
21939,1
21940,2
21941,1
21942,1
21943,1
21944,1
21945,1
21946,1
21947,2
21948,1
21949,1
21950,1
21951,1
21952,2
21953,2
21954,1
21955,2
21956,1
21957,1
21958,1
21959,2
21960,1
21961,2
21962,1
21963,1
21964,2
21965,1
21966,2
21967,1
21968,1
21969,1
21970,2
21971,1
21972,1
21973,1
21974,1
21975,1
21976,1
21977,1
21978,1
21979,1
21980,1
21981,2
21982,2
21983,1
21984,2
21985,1
21986,1
21987,1
21988,1
21989,1
21990,1
21991,2
21992,1
21993,1
21994,0
21995,2
21996,2
21997,1
21998,1
21999,2
22000,1
22001,0
22002,2
22003,2
22004,1
22005,2
22006,2
22007,1
22008,1
22009,2
22010,1
22011,2
22012,2
22013,1
22014,1
22015,1
22016,2
22017,1
22018,1
22019,2
22020,1
22021,1
22022,1
22023,1
22024,2
22025,2
22026,2
22027,1
22028,1
22029,1
22030,1
22031,2
22032,1
22033,1
22034,1
22035,2
22036,1
22037,1
22038,1
22039,1
22040,2
22041,1
22042,1
22043,2
22044,1
22045,1
22046,2
22047,1
22048,1
22049,1
22050,2
22051,1
22052,1
22053,1
22054,1
22055,1
22056,1
22057,2
22058,1
22059,1
22060,1
22061,2
22062,1
22063,1
22064,1
22065,1
22066,1
22067,3
22068,2
22069,1
22070,1
22071,1
22072,2
22073,1
22074,1
22075,2
22076,1
22077,1
22078,1
22079,2
22080,1
22081,1
22082,0
22083,1
22084,1
22085,1
22086,1
22087,1
22088,1
22089,1
22090,3
22091,1
22092,1
22093,2
22094,1
22095,2
22096,1
22097,1
22098,2
22099,1
22100,2
22101,1
22102,2
22103,1
22104,1
22105,1
22106,1
22107,1
22108,1
22109,1
22110,2
22111,1
22112,1
22113,2
22114,2
22115,1
22116,1
22117,1
22118,1
22119,2
22120,1
22121,1
22122,2
22123,2
22124,1
22125,2
22126,2
22127,3
22128,2
22129,2
22130,1
22131,2
22132,1
22133,1
22134,1
22135,1
22136,1
22137,1
22138,2
22139,1
22140,1
22141,1
22142,1
22143,1
22144,1
22145,1
22146,1
22147,1
22148,1
22149,1
22150,1
22151,2
22152,1
22153,2
22154,1
22155,1
22156,1
22157,2
22158,3
22159,2
22160,1
22161,1
22162,1
22163,2
22164,1
22165,1
22166,2
22167,1
22168,1
22169,1
22170,1
22171,1
22172,1
22173,1
22174,2
22175,1
22176,2
22177,1
22178,1
22179,1
22180,1
22181,2
22182,1
22183,2
22184,2
22185,2
22186,2
22187,1
22188,2
22189,2
22190,1
22191,1
22192,2
22193,1
22194,1
22195,1
22196,1
22197,1
22198,1
22199,1
22200,1
22201,1
22202,1
22203,1
22204,2
22205,1
22206,2
22207,1
22208,1
22209,2
22210,1
22211,2
22212,1
22213,2
22214,2
22215,1
22216,1
22217,1
22218,1
22219,1
22220,1
22221,1
22222,1
22223,2
22224,2
22225,1
22226,2
22227,1
22228,1
22229,1
22230,1
22231,1
22232,1
22233,1
22234,1
22235,1
22236,1
22237,1
22238,1
22239,1
22240,1
22241,2
22242,1
22243,1
22244,2
22245,1
22246,1
22247,1
22248,1
22249,1
22250,2
22251,1
22252,2
22253,1
22254,1
22255,1
22256,2
22257,1
22258,2
22259,1
22260,2
22261,1
22262,1
22263,2
22264,1
22265,1
22266,1
22267,1
22268,2
22269,2
22270,1
22271,1
22272,1
22273,1
22274,1
22275,1
22276,1
22277,1
22278,1
22279,1
22280,1
22281,1
22282,1
22283,1
22284,1
22285,1
22286,2
22287,2
22288,1
22289,3
22290,1
22291,1
22292,2
22293,1
22294,1
22295,1
22296,1
22297,1
22298,1
22299,1
22300,1
22301,2
22302,2
22303,1
22304,1
22305,1
22306,1
22307,1
22308,2
22309,1
22310,2
22311,1
22312,1
22313,2
22314,1
22315,1
22316,2
22317,2
22318,1
22319,1
22320,1
22321,1
22322,2
22323,1
22324,2
22325,1
22326,1
22327,1
22328,1
22329,1
22330,1
22331,1
22332,1
22333,1
22334,1
22335,1
22336,1
22337,2
22338,1
22339,1
22340,2
22341,2
22342,1
22343,2
22344,1
22345,1
22346,2
22347,2
22348,1
22349,1
22350,2
22351,1
22352,1
22353,1
22354,1
22355,1
22356,1
22357,1
22358,1
22359,1
22360,2
22361,1
22362,1
22363,1
22364,2
22365,1
22366,1
22367,1
22368,1
22369,1
22370,2
22371,2
22372,2
22373,1
22374,2
22375,1
22376,1
22377,1
22378,1
22379,1
22380,1
22381,1
22382,2
22383,1
22384,1
22385,1
22386,2
22387,1
22388,1
22389,2
22390,1
22391,2
22392,2
22393,1
22394,2
22395,1
22396,1
22397,1
22398,1
22399,1
22400,1
22401,1
22402,1
22403,1
22404,2
22405,1
22406,2
22407,1
22408,1
22409,2
22410,1
22411,1
22412,1
22413,1
22414,1
22415,2
22416,2
22417,1
22418,1
22419,1
22420,1
22421,1
22422,2
22423,2
22424,1
22425,2
22426,1
22427,1
22428,2
22429,2
22430,2
22431,1
22432,1
22433,1
22434,2
22435,1
22436,2
22437,1
22438,1
22439,1
22440,2
22441,1
22442,1
22443,1
22444,2
22445,2
22446,2
22447,1
22448,2
22449,1
22450,1
22451,1
22452,2
22453,2
22454,2
22455,1
22456,2
22457,1
22458,1
22459,1
22460,1
22461,2
22462,1
22463,1
22464,2
22465,1
22466,1
22467,1
22468,1
22469,1
22470,1
22471,1
22472,2
22473,2
22474,1
22475,1
22476,2
22477,1
22478,1
22479,2
22480,1
22481,1
22482,1
22483,1
22484,1
22485,2
22486,2
22487,2
22488,1
22489,1
22490,2
22491,1
22492,1
22493,1
22494,1
22495,1
22496,1
22497,1
22498,1
22499,1
22500,1
22501,1
22502,1
22503,1
22504,1
22505,1
22506,2
22507,2
22508,1
22509,2
22510,2
22511,2
22512,1
22513,1
22514,1
22515,2
22516,1
22517,1
22518,1
22519,2
22520,1
22521,1
22522,2
22523,2
22524,1
22525,1
22526,2
22527,1
22528,1
22529,2
22530,1
22531,2
22532,2
22533,2
22534,2
22535,1
22536,1
22537,2
22538,1
22539,1
22540,0
22541,1
22542,1
22543,2
22544,1
22545,1
22546,1
22547,1
22548,2
22549,1
22550,2
22551,1
22552,1
22553,1
22554,2
22555,1
22556,1
22557,1
22558,1
22559,1
22560,1
22561,1
22562,1
22563,1
22564,1
22565,1
22566,2
22567,1
22568,1
22569,3
22570,1
22571,1
22572,1
22573,1
22574,1
22575,0
22576,1
22577,2
22578,1
22579,1
22580,1
22581,1
22582,1
22583,2
22584,2
22585,1
22586,0
22587,2
22588,1
22589,2
22590,1
22591,2
22592,2
22593,2
22594,2
22595,1
22596,2
22597,1
22598,1
22599,1
22600,1
22601,2
22602,1
22603,1
22604,2
22605,2
22606,1
22607,1
22608,1
22609,1
22610,1
22611,1
22612,1
22613,1
22614,1
22615,1
22616,1
22617,3
22618,1
22619,1
22620,1
22621,1
22622,1
22623,1
22624,2
22625,1
22626,1
22627,2
22628,1
22629,1
22630,2
22631,1
22632,1
22633,1
22634,1
22635,1
22636,1
22637,2
22638,1
22639,1
22640,1
22641,1
22642,1
22643,1
22644,1
22645,1
22646,2
22647,1
22648,1
22649,2
22650,2
22651,1
22652,2
22653,2
22654,1
22655,1
22656,1
22657,1
22658,1
22659,1
22660,2
22661,3
22662,1
22663,1
22664,1
22665,1
22666,1
22667,1
22668,1
22669,1
22670,1
22671,1
22672,1
22673,1
22674,1
22675,1
22676,1
22677,2
22678,1
22679,1
22680,1
22681,1
22682,2
22683,1
22684,1
22685,2
22686,1
22687,2
22688,3
22689,1
22690,2
22691,1
22692,1
22693,1
22694,1
22695,1
22696,1
22697,1
22698,1
22699,1
22700,1
22701,1
22702,1
22703,1
22704,2
22705,1
22706,2
22707,1
22708,2
22709,1
22710,2
22711,1
22712,2
22713,1
22714,1
22715,1
22716,1
22717,2
22718,1
22719,1
22720,1
22721,1
22722,1
22723,2
22724,1
22725,1
22726,2
22727,1
22728,1
22729,1
22730,1
22731,2
22732,2
22733,1
22734,2
22735,1
22736,1
22737,1
22738,1
22739,1
22740,1
22741,1
22742,1
22743,1
22744,1
22745,1
22746,2
22747,2
22748,1
22749,1
22750,1
22751,2
22752,1
22753,1
22754,1
22755,2
22756,2
22757,2
22758,1
22759,1
22760,1
22761,1
22762,1
22763,1
22764,1
22765,1
22766,2
22767,1
22768,1
22769,1
22770,2
22771,2
22772,1
22773,1
22774,2
22775,1
22776,1
22777,2
22778,1
22779,1
22780,1
22781,1
22782,1
22783,1
22784,1
22785,2
22786,1
22787,1
22788,2
22789,1
22790,2
22791,1
22792,1
22793,1
22794,1
22795,1
22796,1
22797,1
22798,2
22799,1
22800,1
22801,1
22802,1
22803,1
22804,1
22805,2
22806,2
22807,1
22808,1
22809,1
22810,1
22811,1
22812,1
22813,1
22814,1
22815,1
22816,1
22817,2
22818,1
22819,1
22820,2
22821,2
22822,1
22823,1
22824,1
22825,1
22826,1
22827,1
22828,1
22829,1
22830,2
22831,2
22832,1
22833,1
22834,1
22835,1
22836,2
22837,1
22838,2
22839,1
22840,1
22841,1
22842,1
22843,1
22844,1
22845,1
22846,1
22847,1
22848,1
22849,1
22850,1
22851,0
22852,1
22853,2
22854,1
22855,1
22856,1
22857,1
22858,1
22859,1
22860,2
22861,2
22862,1
22863,2
22864,1
22865,1
22866,1
22867,1
22868,1
22869,2
22870,1
22871,1
22872,1
22873,1
22874,2
22875,2
22876,2
22877,1
22878,2
22879,1
22880,1
22881,1
22882,1
22883,1
22884,1
22885,1
22886,2
22887,1
22888,2
22889,1
22890,1
22891,1
22892,1
22893,1
22894,2
22895,1
22896,1
22897,1
22898,1
22899,2
22900,1
22901,1
22902,1
22903,1
22904,1
22905,2
22906,1
22907,2
22908,2
22909,1
22910,1
22911,1
22912,2
22913,1
22914,2
22915,2
22916,2
22917,1
22918,1
22919,2
22920,0
22921,1
22922,1
22923,2
22924,1
22925,1
22926,2
22927,1
22928,2
22929,2
22930,1
22931,2
22932,1
22933,1
22934,1
22935,2
22936,2
22937,1
22938,1
22939,2
22940,1
22941,2
22942,2
22943,1
22944,1
22945,1
22946,1
22947,1
22948,2
